artist_name,track_name,track_id,track_popularity,artist_id,artist_followers,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Atlus,You're a Fucking Bitch Hope You Know That Shit,06q3sUgkq2k7uhdsi1fczX,73,7pEVNuJRlpDXlsrcq32yHp,78418,[],63,0.79,0.66,1.0,-5.677,0.0,0.248,0.399,0.0,0.104,0.652,143.904,163156.0
Latto,Big Energy,6Zu3aw7FfjAF9WA0fA81Oq,75,3MdXrJWsbVzdn6fe5JYkSQ,914326,"['pop', 'rap', 'trap queen']",71,0.935,0.807,11.0,-3.838,0.0,0.114,0.0514,0.0,0.349,0.813,106.017,173182.0
Billie Eilish,Happier Than Ever - Edit,32BeYxKPrig1LefHsC0Xuo,81,6qqNVTkY8uBg9cP3Jd7DAH,72176384,"['art pop', 'electropop', 'pop']",88,0.334,0.599,0.0,-5.742,1.0,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444.0
Morgan Wallen,865,0sKEilrw1GrBlG6qsTCrP4,72,4oUHIQIBe0LHzYfvXNW4QM,4325366,"['contemporary country', 'country']",83,0.532,0.584,8.0,-5.254,1.0,0.0248,0.723,0.0,0.101,0.367,88.003,190680.0
DVRST,Close Eyes,3CLSHJv5aUROAN2vfOyCOh,83,0XFgyr4jwM0MGeZZW0VzA5,246410,['drift phonk'],70,0.784,0.572,0.0,-9.853,1.0,0.0573,0.0748,0.843,0.139,0.209,96.181,132346.0
Bruno Mars,Smokin Out The Window,3xVZYkcuWalGudeKl861wb,78,0du5cEVh5yTK9QJze8zA0C,44447738,"['dance pop', 'pop']",87,0.627,0.618,2.0,-8.529,1.0,0.0437,0.0558,0.0,0.351,0.848,82.03,197443.0
GAYLE,abcdefu,4fouWK6XVHhzl78KzQ1UjL,84,2VSHKHBTiXWplO8lxcnUC9,541024,['modern alternative pop'],69,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,168602.0
Olivia Rodrigo,"1 step forward, 3 steps back",4wcBRRpIfesgcyUtis7PEg,78,1McMsnEElThX1knmY4oliG,22059475,['pop'],83,0.473,0.203,2.0,-12.627,1.0,0.102,0.941,0.0,0.126,0.419,168.884,163587.0
Baby Keem,trademark usa,15hJmqqEtASVXl6sM7i4UF,73,5SXuuuRpukkTvsLuUknva1,1178260,"['hip hop', 'rap']",79,0.615,0.6,10.0,-5.62,1.0,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671.0
Maroon 5,Memories,4cktbXiXOapiLBMprHFErI,84,04gDigrS5kc9YWfZHwBETP,38663350,['pop'],84,0.775,0.327,11.0,-7.241,1.0,0.0557,0.841,0.0,0.0821,0.595,91.05,189486.0
Tiësto,The Motto,18asYwWugKjjsihZ0YvRxO,84,2o5jDhtHVPhrJdv3cEQ99Z,6595662,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",82,0.754,0.763,7.0,-4.627,0.0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819.0
Eyedress,Something About You,6RiiSy9GzSwiyDEJDiMuKe,77,3XxNRirzbjfLdDli06zMaB,969150,['noise pop'],72,0.648,0.781,9.0,-8.736,0.0,0.0271,0.0332,0.013,0.305,0.822,133.417,153313.0
Baby Keem,lost souls (with Brent Faiyaz),02rdXe0KhMe8p6ZHzYtuw0,76,5SXuuuRpukkTvsLuUknva1,1178260,"['hip hop', 'rap']",79,0.649,0.347,1.0,-7.67,0.0,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728.0
Adele,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,83,4dpARuHxo51G3z768sgnrY,43981274,"['british soul', 'pop', 'pop soul', 'uk pop']",84,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0
Summer Walker,No Love (with SZA),08SB2OtZkaliju77WYEKxk,76,57LYzLEk2LcFghVwuWbcuS,4293226,"['pop', 'r&b', 'rap']",79,0.707,0.618,1.0,-5.825,0.0,0.19,0.17,0.0,0.293,0.517,133.876,231498.0
Lil Tecca,LOT OF ME,2ZXxRC6V6AXzMdbLQZMHSB,75,4Ga1P7PMIsmqEZqhYZQgDo,5580518,"['melodic rap', 'pluggnb', 'rap']",76,0.704,0.537,0.0,-8.565,1.0,0.302,0.223,0.0,0.122,0.7,77.444,123871.0
Lil Tjay,Run It Up (feat. Offset & Moneybagg Yo),1dg3qy5DjoJodawfOCgrTP,77,6jGMq4yGs7aQzuGsMgVgZR,5865635,"['brooklyn drill', 'melodic rap', 'nyc rap']",79,0.88,0.575,6.0,-6.091,1.0,0.163,0.415,0.0,0.109,0.671,120.031,232048.0
Elle King,Drunk (And I Don't Wanna Go Home),0QULNNd9z5s35entfiiXoa,73,3bhu7P5PfngueRHiB9hjcx,516402,['modern blues rock'],65,0.612,0.884,5.0,-4.4,1.0,0.0459,0.00516,0.0,0.0997,0.626,119.991,245626.0
Drake,Champagne Poetry,2HSmyk2qMN8WQjuGhaQgCk,76,3TVXtAsR1Inumwj472S9r4,69021028,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97,0.423,0.667,6.0,-7.012,0.0,0.326,0.758,0.0,0.246,0.496,86.743,336511.0
Kxllswxtch,WASTE,4NgherJDfCXWBZBYheM4jK,80,2VDZoCBGjxbHJbnzSX5nP6,101076,"['dark trap', 'oc rap', 'scream rap', 'viral rap']",67,0.627,0.123,7.0,-14.411,1.0,0.0316,0.859,0.00105,0.149,0.11,131.883,120429.0
Nardo Wick,Me or Sum (feat. Future & Lil Baby),2HHLfzE7PkljuqyYU4vwmh,72,0Njy6yR9LykNKYg9yE23QN,492984,"['florida rap', 'rap', 'trap']",73,0.534,0.573,1.0,-6.757,1.0,0.414,0.00926,0.0,0.136,0.373,160.333,225533.0
Lil Nas X,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,82,7jVv8c5Fj3E9VhNjxT4snq,12066906,"['lgbtq+ hip hop', 'pop']",81,0.593,0.503,8.0,-6.725,0.0,0.22,0.293,0.0,0.405,0.71,178.781,137704.0
Kanye West,Praise God,0WSEq9Ko4kFPt8yo3ICd6T,78,5K4W6rqBFWDnAN6FQUkS6x,18717541,"['chicago rap', 'rap']",90,0.798,0.545,1.0,-6.466,1.0,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653.0
OneRepublic,Sunshine,5r43qanLhUCdBj8HN3fa6B,81,5Pwc4xIPtQLFEnJriah9YJ,14558147,"['piano rock', 'pop']",84,0.697,0.875,5.0,-4.621,1.0,0.034,0.137,0.0,0.28,0.774,140.069,163855.0
The Weeknd,Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,82,1Xyo4u8uXC1ZmMpatF05PJ,52885058,"['canadian contemporary r&b', 'canadian pop', 'pop']",93,0.65,0.825,0.0,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014.0
Doja Cat,Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,80,5cj0lLjcoR7YOSnhnX0Po5,23023983,"['dance pop', 'pop']",86,0.762,0.701,8.0,-3.541,1.0,0.0286,0.235,0.000158,0.123,0.742,110.968,208867.0
ERNEST,Flower Shops (feat. Morgan Wallen),2ccuOtUjIyx3tPcsnpeBzJ,71,4GGfAshSkqoxpZdoaHm7ky,49177,"['contemporary country', 'country', 'country road']",61,0.527,0.461,7.0,-5.908,1.0,0.0269,0.118,0.0,0.0831,0.227,128.153,214405.0
Drake,What’s Next,3aQem4jVGdhtg116TmJnHz,75,3TVXtAsR1Inumwj472S9r4,69021028,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97,0.781,0.594,0.0,-6.959,0.0,0.0485,0.0136,0.0,0.162,0.0628,129.895,178154.0
Taylor Swift,right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,76,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.581,0.619,10.0,-6.524,1.0,0.0282,0.769,0.000106,0.117,0.645,137.915,245027.0
Kanye West,Moon,7CC6UbCs4iGsePSzFxYxNn,75,5K4W6rqBFWDnAN6FQUkS6x,18717541,"['chicago rap', 'rap']",90,0.319,0.236,5.0,-9.644,1.0,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091.0
Joyner Lucas,Ramen & OJ,4TIqzdAssasqx3DAe6cG9J,74,6C1ohJrd5VydigQtaGy5Wa,1970304,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",70,0.597,0.571,1.0,-6.205,0.0,0.293,0.492,0.0,0.093,0.165,106.196,218448.0
Jessica Darrow,Surface Pressure,760jhRscwGbIIe1m1IIQpU,74,4vdAAzZBUKbsrvHi6UR7B7,16935,[],57,0.65,0.584,2.0,-8.286,1.0,0.307,0.0174,1.54e-06,0.042,0.37,180.088,202227.0
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,80,7jVv8c5Fj3E9VhNjxT4snq,12066906,"['lgbtq+ hip hop', 'pop']",81,0.741,0.691,10.0,-7.395,0.0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353.0
Post Malone,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,78,246dkjvS1zLTtiykXe5h60,38827986,"['dfw rap', 'melodic rap', 'rap']",87,0.687,0.781,1.0,-4.806,1.0,0.053,0.0361,0.0,0.0755,0.688,97.014,193507.0
Fuerza Regida,Me Acostumbre A Lo Bueno,1hHnCReCPe1FUkGLTeuCaC,77,0ys2OFYzWYB5hRDLCsBqxt,2025572,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",77,0.715,0.739,6.0,-3.779,0.0,0.041,0.578,0.0,0.0887,0.963,101.611,140984.0
Morgan Wallen,Bandaid On A Bullet Hole,1RvoRAL612adAVrPUoAMHR,71,4oUHIQIBe0LHzYfvXNW4QM,4325366,"['contemporary country', 'country']",83,0.543,0.48,2.0,-6.745,1.0,0.0301,0.794,0.0,0.119,0.391,154.78,234333.0
Olivia Rodrigo,enough for you,2TOzTqQXNmR2zDJXihjZ2e,76,1McMsnEElThX1knmY4oliG,22059475,['pop'],83,0.638,0.259,7.0,-10.706,1.0,0.0898,0.753,0.0,0.219,0.269,88.485,202827.0
Grupo Firme,Ya Supérame (En Vivo),6HIIuuUIEzH1meVdGbMXyf,78,1dKdetem2xEmjgvyymzytS,7984351,"['musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']",81,0.436,0.4,0.0,-6.521,1.0,0.11,0.463,0.0,0.76,0.568,75.576,189050.0
Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,75,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.606,0.377,0.0,-9.455,1.0,0.0275,0.817,0.0,0.154,0.446,101.96,258813.0
Gabby Barrett,Pick Me Up,7xNYZeFtrB05pi9tc6lEeb,71,6Iz3eq2aQGFf7TbGT2iahL,249133,"['contemporary country', 'country', 'country pop']",64,0.472,0.701,2.0,-4.563,1.0,0.0369,0.0387,0.0,0.107,0.515,79.805,169440.0
Taylor Swift,You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,79,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124.0
Lil Tjay,Headshot (feat. Polo G & Fivio Foreign),4eNOLmx8r2IJAVKvBBL1jv,74,6jGMq4yGs7aQzuGsMgVgZR,5865635,"['brooklyn drill', 'melodic rap', 'nyc rap']",79,0.808,0.639,1.0,-7.266,0.0,0.279,0.0802,0.0,0.15,0.395,118.0,144349.0
Yeat,Sorry Bout That,4VHkjPgAis9JNfc1URn7zZ,74,3qiHUAX7zY4Qnjx8TNUzVx,1389773,['pluggnb'],79,0.73,0.643,6.0,-7.811,0.0,0.0984,8.47e-05,0.0,0.203,0.492,141.961,186018.0
Adele,Easy On Me,46IZ0fSY2mpAiktS3KOqds,82,4dpARuHxo51G3z768sgnrY,43981274,"['british soul', 'pop', 'pop soul', 'uk pop']",84,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0
Lost Frequencies,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,87,7f5Zgnp2spUuuzKplmRkt7,2516728,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",75,0.671,0.636,6.0,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966,148197.0
Dan + Shay,You,2xPV95cfbyusygMTxpa3SW,71,7z5WFjZAIYejWy0NI5lv4T,2788363,"['contemporary country', 'country', 'country road', 'pop']",71,0.544,0.572,0.0,-6.205,1.0,0.0319,0.118,0.0,0.234,0.52,169.885,196253.0
YoungBoy Never Broke Again,Nevada,2cEnKRR4dYBB2VA1mjlb1z,71,7wlFDEWiM5OoIAt8RSli8b,9956844,"['baton rouge rap', 'trap']",83,0.777,0.59,0.0,-8.741,0.0,0.286,0.397,0.0,0.169,0.238,147.978,155738.0
Jason Aldean,If I Didn't Love You,1WQ40xJSvgDmD9K7ckJwux,71,3FfvYsEGaIb52QPXhg4DcH,5679474,"['contemporary country', 'country', 'country road']",73,0.456,0.679,1.0,-4.802,1.0,0.0324,0.176,0.0,0.103,0.483,184.075,212030.0
42 Dugg,4 Da Gang (with Roddy Ricch),1mAey8kEPmDM2icL56kS9d,71,45gHcnDnMC15sgx3VL7ROG,736998,"['detroit trap', 'rap', 'trap']",71,0.87,0.561,7.0,-10.388,1.0,0.186,0.0124,0.0,0.103,0.691,100.458,156368.0
CORPSE,HOT DEMON B!TCHES NEAR U ! ! !,7v4pPS4A7NgY7bxFA3Etv3,74,7yntSJ6uojO3z6GFUVwhAW,2255391,['viral rap'],69,0.788,0.764,7.0,-4.054,1.0,0.254,0.00918,0.0,0.224,0.841,100.095,96000.0
Jason Aldean,That's What Tequila Does,6kCFt2ATuMIE5H9zVEJXei,70,3FfvYsEGaIb52QPXhg4DcH,5679474,"['contemporary country', 'country', 'country road']",73,0.522,0.801,5.0,-5.424,1.0,0.1,0.224,0.0,0.301,0.491,155.928,189307.0
Stephanie Beatriz,The Family Madrigal,4b1yxSdlumA8N4fEk4UOZp,73,5PYToRCsrnvikZg3yl2JMr,38363,['hollywood'],67,0.594,0.628,1.0,-6.345,1.0,0.359,0.12,0.0,0.0582,0.556,141.391,257213.0
Rauw Alejandro,Desesperados,6mmPpaltUZK7xjNlBPQQ0p,83,1mcTU81TzQhprhouKaTkpq,14450535,"['puerto rican pop', 'trap latino']",89,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0
Tai Verdes,A-O-K,1sx0XsWUusUoPstbvokZjP,75,2kCO8LXN1usaOPL3iEE28I,665034,"['modern indie pop', 'pop']",69,0.731,0.626,11.0,-6.919,1.0,0.0805,0.125,0.0,0.183,0.862,82.488,173640.0
Russell Dickerson,She Likes It (feat. Jake Scott),6VVqPBFZIbcmv14zNfOc13,70,1E2AEtxaFaJtH0lO7kgNKw,408668,"['contemporary country', 'country', 'country road']",67,0.79,0.325,4.0,-11.689,1.0,0.127,0.509,0.0,0.155,0.539,126.877,163311.0
Elton John,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,70,3PhoLpVuITZKcymswpck5b,10431804,"['glam rock', 'mellow gold', 'piano rock']",83,0.795,0.8,1.0,-6.32,1.0,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0
Only The Family,Hellcats & Trackhawks,53tv6ZbyeAwfAUwFaxYbfO,71,3IaKn0ExWTMPqa0mscUYw3,288294,"['chicago rap', 'rap', 'southern hip hop', 'trap']",61,0.841,0.672,1.0,-5.557,0.0,0.371,0.0122,0.0,0.321,0.599,157.026,146845.0
MacKenzie Porter,Pickup,2kEhQe0BVtY8IIaFE5ALA0,71,6nXco5Q3cJJ0ZutnBOsSpq,42888,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country pop']",60,0.614,0.837,1.0,-3.967,1.0,0.0255,0.45,2.49e-05,0.115,0.862,96.977,168448.0
Chayce Beckham,23,2ixkIrn45mNfdLDLHuyfRt,73,5ujvZU2thXjZgFKPUt1rDt,54692,['contemporary country'],59,0.626,0.583,0.0,-7.346,0.0,0.0318,0.276,0.0,0.141,0.428,87.977,228145.0
TALK,Run Away to Mars,6G1Mz5yMgn0ydOlIvTrZ65,77,6mx5dgNlLjrDDMyFsgrW87,62413,[],60,0.554,0.38,9.0,-10.666,1.0,0.0314,0.526,0.0,0.213,0.284,118.925,213754.0
Ryan Mack,Overwhelmed (Ryan Mack Remix),03eyNjBM2mpx28H6kdaufN,77,5LGo1zHegJTWzqVXgeNplt,152724,"['alt z', 'irish pop', 'sad rap']",62,0.658,0.445,0.0,-8.749,0.0,0.154,0.161,0.0,0.0845,0.513,174.111,103240.0
Morgan Wallen,Somebody’s Problem,42lqBjPYlmL1EXpMDXvhSN,70,4oUHIQIBe0LHzYfvXNW4QM,4325366,"['contemporary country', 'country']",83,0.658,0.538,5.0,-7.676,1.0,0.0289,0.657,0.0,0.123,0.62,136.967,161773.0
Key Glock,Ambition For Cash,4mIHgQ3ofK2RK34UdbqMbe,75,0RESbWvOMyua0yuyVrztJ5,1374846,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",73,0.841,0.732,7.0,-5.186,0.0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480.0
Sxmpra,COWBELL WARRIOR!,5YVNmwohNrDoo4f8EQ5htK,78,14uo609t1MvRGZcskySt9R,93519,"['dark trap', 'drift phonk']",67,0.747,0.801,2.0,-5.826,1.0,0.334,0.0287,2.97e-05,0.441,0.707,167.077,149461.0
Taylor Swift,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),4CkgMiMqZ5JzW9iYXSTMTL,74,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.391,0.715,0.0,-4.516,1.0,0.0495,0.167,0.0,0.183,0.473,149.654,285107.0
Los Gemelos De Sinaloa,Si Me Ven,5SkLd0qWWqYtv3Ry0dIyIh,74,1Zkxm1dM3HI3QkTmxUEVQA,248934,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno']",70,0.767,0.666,7.0,-4.951,1.0,0.13,0.427,3.71e-06,0.243,0.532,111.879,174432.0
Trippie Redd,Miss The Rage (feat. Playboi Carti),2BITQ360Knh6qNAOqR7Dyq,74,6Xgp2XMz1fhVYe7i6yNAax,8116055,"['melodic rap', 'rap', 'trap']",82,0.584,0.859,8.0,-5.616,1.0,0.121,0.0144,0.0,0.847,0.369,77.005,236883.0
Parmalee,Take My Name,2afB4eV1KWBqLqFqME6PTh,71,4TshyQDihSYXSWqvclXl3I,195637,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern uplift']",59,0.559,0.66,7.0,-4.143,1.0,0.0512,0.222,0.0,0.193,0.574,163.957,157907.0
Taylor Swift,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,76,06HL4z0CvFAxyc27GXpf02,62572904,['pop'],100,0.516,0.777,1.0,-4.908,0.0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093.0
Post Malone,Motley Crew,40uMIn2zJLAQhNXghRjBed,76,246dkjvS1zLTtiykXe5h60,38827986,"['dfw rap', 'melodic rap', 'rap']",87,0.797,0.631,3.0,-3.818,0.0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213.0
Drake,No Friends In The Industry,2tUL6dZf1mywCj5WvCPZw6,73,3TVXtAsR1Inumwj472S9r4,69021028,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97,0.84,0.744,1.0,-4.751,1.0,0.113,0.0181,0.0,0.629,0.171,83.737,204347.0
Rebzyyx,all I want is you,7lOvJBqH38ZY59eLU7bioq,76,7GcVOOrldYLwxGrCkELOno,217926,"['hyperpop', 'sped up', 'viral rap']",63,0.46,0.999,11.0,-1.307,1.0,0.325,0.112,0.0,0.245,0.779,145.911,151415.0
Pooh Shiesty,Back In Blood (feat. Lil Durk),7FGdjbZ32vMybPuP0IuE7d,70,5F1aAS1duwlzExnPs3l2Xe,1021551,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",70,0.759,0.538,8.0,-8.256,0.0,0.384,0.151,0.0,0.126,0.831,146.933,184490.0
Kordhell,Live Another Day,34lfu3S4fIcKZRNXzbdbo7,81,2W6WP4pHQTFlbr2z9S4n54,300073,['drift phonk'],78,0.822,0.981,9.0,-1.321,1.0,0.109,0.000593,0.748,0.0938,0.404,115.005,133565.0
Adele,Oh My God,3Kkjo3cT83cw09VJyrLNwX,81,4dpARuHxo51G3z768sgnrY,43981274,"['british soul', 'pop', 'pop soul', 'uk pop']",84,0.534,0.725,1.0,-3.906,1.0,0.046,0.091,0.0,0.0264,0.55,88.098,225149.0
Jackson Dean,Don't Come Lookin',1vscizuuPwkwC1cc5N5KQV,70,0VkWDV0Bfd0EkXvaKAXUTl,21527,[],55,0.529,0.858,9.0,-6.015,1.0,0.0536,0.0115,2.91e-05,0.345,0.676,156.129,187957.0
J. Cole,a m a r i,2cnKST6T9qUo2i907lm8zX,73,6l3HvQ5sa6mXTsMTB19rO5,18392617,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",85,0.725,0.713,4.0,-6.173,0.0,0.187,0.127,0.0,0.617,0.207,65.988,148421.0
Rod Wave,Street Runner,5iMRhOHzze2CujxHiJ6cRL,70,45TgXXqMDdF8BkjA83OM7z,3907521,['florida rap'],78,0.599,0.61,5.0,-8.633,0.0,0.24,0.213,0.000414,0.151,0.434,159.933,252021.0
Trippie Redd,Rich MF (feat. Polo G & Lil Durk),6cUHiQEECDl5m3WFGQ1GCR,71,6Xgp2XMz1fhVYe7i6yNAax,8116055,"['melodic rap', 'rap', 'trap']",82,0.756,0.698,6.0,-5.464,1.0,0.178,0.0849,0.0,0.221,0.66,77.497,247714.0
siouxxie sixxsta,masquerade,0RYHqnmtNRfbYxP6Dn8Vse,75,0OO76E5lRfeyBI3fkA73Dr,165444,"['glitchcore', 'hyperpop', 'sped up', 'viral rap']",58,0.608,0.792,9.0,-5.721,1.0,0.0355,0.000674,0.653,0.252,0.611,161.104,144536.0
Young Stoner Life,Solid (feat. Drake),6rTInqW3YECMkQsBEHw4sd,73,1xr2G8Hlx4QWmT9HaUbmoO,95897,"['hip hop', 'rap', 'southern hip hop', 'trap']",63,0.887,0.485,11.0,-9.358,0.0,0.2,0.0392,0.0,0.141,0.328,125.987,215693.0
Edgardo Nuñez,El Ruddy,0vNtFN67TIMgDokyyuUUwA,76,0mA4dkNGiN4fqTBi2SLlAv,127534,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno']",71,0.736,0.593,7.0,-9.364,1.0,0.184,0.117,2.5e-06,0.189,0.785,114.196,183595.0
Trippie Redd,Miss The Rage (feat. Playboi Carti),5gZYpjakt37G3c58FKcQwJ,73,6Xgp2XMz1fhVYe7i6yNAax,8116055,"['melodic rap', 'rap', 'trap']",82,0.581,0.877,8.0,-4.938,1.0,0.114,0.0151,0.0,0.826,0.353,77.006,236883.0
Yeat,Gët Busy,20O48JTG6O46tPAuZbliRA,72,3qiHUAX7zY4Qnjx8TNUzVx,1389773,['pluggnb'],79,0.66,0.58,10.0,-9.921,0.0,0.0393,0.0372,0.0,0.116,0.115,139.902,157780.0
Gatlin,What If I Love You,26kVXR9aQXzDiKggPGnUQR,74,1KGcdM5KxCVydaHe29QAj9,32556,"['alt z', 'electropop', 'indie pop', 'modern alternative pop']",57,0.743,0.666,11.0,-8.337,1.0,0.0546,0.432,1.77e-05,0.129,0.492,101.002,158360.0
Maroon 5,Payphone,1LmN9SSHISbtp9LoaR5ZVJ,70,04gDigrS5kc9YWfZHwBETP,38663350,['pop'],84,0.739,0.756,4.0,-4.828,1.0,0.0394,0.0136,0.0,0.37,0.523,110.028,231387.0
Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",4yNoUQkYf1QF8iYlEzNynH,70,0Njy6yR9LykNKYg9yE23QN,492984,"['florida rap', 'rap', 'trap']",73,0.739,0.74,5.0,-5.86,0.0,0.333,0.0045,0.0,0.161,0.488,75.575,279853.0
Lainey Wilson,Things A Man Oughta Know,5QS8PNEWbqTEZyQ6e9ZbJf,70,6tPHARSq45lQ8BSALCfkFC,82002,"['contemporary country', 'country']",67,0.659,0.683,3.0,-5.623,1.0,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373.0
DaBaby,Ball If I Want To,0cu0rhnlCnJ7JIeHRiLpj3,72,4r63FhuTkUYltbVAg5TQnk,10268248,"['north carolina hip hop', 'rap', 'trap']",81,0.902,0.669,1.0,-5.049,1.0,0.457,0.161,0.0,0.0728,0.628,139.949,112547.0
Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",7ACW7VpgoKmfM1sKo15UhX,70,0Njy6yR9LykNKYg9yE23QN,492984,"['florida rap', 'rap', 'trap']",73,0.748,0.713,6.0,-6.399,1.0,0.355,0.00496,0.0,0.245,0.482,75.591,279573.0
SleazyWorld Go,Sleazy Flow,5mt882Eqx22RwFOTE01jS8,69,7FOQfJbC3e4GNoheojERnF,98549,[],64,0.825,0.234,9.0,-14.202,1.0,0.495,0.235,9.54e-06,0.0696,0.18,77.487,111484.0
$uicideboy$,Ugliest,2Q9nA56DKKJhj4cHMbHlAS,70,1VPmR4DJC1PlOtd0IADAO0,4796091,"['dark trap', 'new orleans rap', 'underground hip hop']",84,0.752,0.55,5.0,-7.166,0.0,0.362,0.172,0.0148,0.14,0.405,174.073,178131.0
Nardo Wick,Wicked Freestyle,4xl69qYIDxUIACXSeRkXOY,70,0Njy6yR9LykNKYg9yE23QN,492984,"['florida rap', 'rap', 'trap']",73,0.661,0.511,10.0,-9.561,0.0,0.304,0.00277,0.0,0.608,0.4,149.046,167627.0
Tyler Braden,Try Losing One,6mDokQBBmkDhu7uDEFhyQ7,69,63wjVVauFUQ4gBw6QXTT5N,46329,"['contemporary country', 'country pop']",55,0.455,0.4,2.0,-7.749,1.0,0.0293,0.546,0.0,0.0971,0.103,139.828,219640.0
YBN Nahmir,Opp Stoppa,4l8CIibQf8cVk5BcrquSiD,70,3gGUMEwIX6XodWsYEvKSal,2912483,"['alabama rap', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",63,0.821,0.304,0.0,-6.576,1.0,0.114,0.0175,0.0,0.118,0.217,78.089,65046.0
Nature Of Sweden,Slumber Rain,2pUhY7tWx8egpw2qn84iSi,73,7kgwMm8d2igABad4wfEKti,375,[],55,0.161,1.0,10.0,-17.037,0.0,0.0419,0.914,0.881,0.943,1e-05,81.756,146000.0
Måneskin,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,82,0lAWpj5szCSwM4rUMHYmrr,6470639,"['indie rock italiano', 'italian pop']",79,0.75,0.608,1.0,-4.008,1.0,0.0387,0.00165,0.0,0.178,0.958,132.507,173347.0
Masked Wolf,Astronaut In The Ocean,3Ofmpyhv5UAQ70mENzB277,78,1uU7g3DNSbsu0QjSEqZtEd,623125,['australian hip hop'],67,0.778,0.695,4.0,-6.865,0.0,0.0913,0.175,0.0,0.15,0.472,149.996,132780.0
